tipologia_empresa,risk_data_date,fiscal_province_desc,risk_segment_id,cnae_codigo,puntuacion_intrinseca,puntuacion_comparable,xti_marcacoh,latitud,longitud,customer_id_codificado
PYME,2023-12-31,BARCELONA,03,74,75.01,643.2918411500001,0.0,41.3900000,2.1300000,847871379
PYME,2024-12-31,MADRID,02,70,61.39,638.4730219200001,0.0,40.5200000,-3.3400000,186162401
PYME,2024-12-31,MADRID,05,70,82.52,692.2346591200001,0.0,40.4100000,-3.6900000,887980741
PYME,2023-12-31,ALMERIA,01,56,54.83,610.56645437,0.0,36.8400000,-2.4600000,271332990
PYME,2024-12-31,CADIZ,06,55,69.75,658.118781,0.0,36.7000000,-6.1400000,881353610
PYME,2023-12-31,CORDOBA,01,86,78.98,690.94342622,0.0,37.8900000,-4.7800000,281402384
PYME,2024-12-31,TENERIFE,01,24,64.14,641.55235946,0.0,28.1200000,-16.5800000,546886977
PYME,2024-12-31,GIRONA,01,70,68.05,654.56577395,0.0,41.9600000,2.8200000,589992857
PYME,2023-12-31,BARCELONA,03,62,48.01,602.75633615,0.0,41.3900000,2.1700000,518368526
PYME,2024-12-31,BIZKAIA,02,33,71.62,677.18874336,0.0,43.2300000,-2.8800000,188495838
PYME,2024-12-31,ASTURIAS,01,46,80.77,696.90097403,0.0,43.3600000,-5.8600000,734831318
PYME,2024-12-31,BARCELONA,07,47,54.43,609.98812217,0.0,41.4400000,2.2200000,401509249
PYME,2023-12-31,MADRID,01,68,65.32,645.47968148,0.0,40.2900000,-3.7400000,807190106
PYME,2024-12-31,GRANADA,03,56,48.61,603.6571251500001,1.0,36.7500000,-3.5200000,120839844
PYME,2023-12-31,LAS PALMAS,03,42,49.44,604.9032166000001,0.0,28.0400000,-15.4200000,982521754
PYME,2024-12-31,MADRID,07,47,63.05,625.36377995,0.0,40.2700000,-3.7500000,190429799
PYME,2024-12-31,LAS PALMAS,03,73,50.03,605.78899245,0.0,28.1300000,-15.4400000,636751483
PYME,2024-12-31,AVILA,07,46,58.92,617.9970204800001,0.0,40.9300000,-4.9600000,560352793
PYME,2024-12-31,BARCELONA,02,31,67.84,662.88322752,0.0,41.3500000,2.0900000,799672692
PYME,2023-12-31,MADRID,03,45,60.65,621.7329577500001,0.0,40.4100000,-3.7400000,256669467
PYME,2023-12-31,MADRID,02,56,60.53,635.21832784,0.0,40.5500000,-3.6400000,379922793
PYME,2023-12-31,MADRID,01,50,72.49,669.34315511,0.0,40.3200000,-3.7700000,650368345
PYME,2023-12-31,BARCELONA,01,70,65.88,647.34349532,0.0,41.2700000,1.9900000,257261858
PYME,2023-12-31,GRANADA,06,10,58.89,635.5297638,0.0,37.2300000,-3.6300000,602782987
PYME,2024-12-31,LUGO,04,46,85.46,659.2749011999999,0.0,43.0400000,-7.5300000,835755873
PYME,2024-12-31,PONTEVEDRA,01,46,58.89,624.07910471,0.0,42.4400000,-8.6800000,846284394
PYME,2024-12-31,ASTURIAS,03,46,44.6,597.6368520000001,0.0,43.3500000,-5.8900000,387381274
PYME,2023-12-31,MADRID,06,56,69.55,657.702777,0.0,40.4100000,-3.6500000,556936782
PYME,2023-12-31,MADRID,04,68,65.82,618.4233084,0.0,40.4200000,-3.7100000,649831499
PYME,2023-12-31,SEVILLA,01,18,72.03,667.8121651700001,0.0,37.4700000,-6.1400000,487774515
PYME,2023-12-31,CORDOBA,04,64,59.06,604.3623732,0.0,37.8900000,-4.7800000,631592722
PYME,2024-12-31,VALENCIA,03,62,56.191,615.0385941650001,0.0,39.5400000,-0.5500000,154340156
PYME,2023-12-31,PONTEVEDRA,03,45,60.88,622.0782602,0.0,42.7900000,-8.1700000,765441477
PYME,2023-12-31,BARCELONA,03,86,70.1,635.9203845000001,0.0,41.4300000,2.1800000,669921946
PYME,2024-12-31,BARCELONA,02,45,66.48,657.73626944,0.0,41.5400000,2.1600000,720742858
PYME,2024-12-31,GIPUZKOA,01,49,53.82,607.20493298,0.0,43.3000000,-2.0200000,299127969
PYME,2024-12-31,BARCELONA,02,49,75.38,691.41856864,0.0,41.5700000,2.0200000,188878071
PYME,2024-12-31,BARCELONA,02,46,66.76,658.79593728,0.0,41.5400000,2.0700000,885769195
PYME,2023-12-31,CIUDAD REAL,04,71,66.37,619.5673194000001,0.0,38.6900000,-4.1000000,623903564
PYME,2024-12-31,MALAGA,01,69,63.39,639.05618021,0.0,36.7100000,-4.4300000,606371116
PYME,2023-12-31,MADRID,04,72,66.51,619.8585222,0.0,40.4500000,-3.7100000,291571542
PYME,2023-12-31,LEON,03,45,59.077,619.371389255,0.0,42.5600000,-6.6400000,695910904
PYME,2024-12-31,BARCELONA,02,86,66.24,656.8279827199999,0.0,41.3900000,2.1400000,712504048
PYME,2023-12-31,SEVILLA,01,46,62.81,637.12580159,0.0,37.3800000,-5.8900000,225588820
PYME,2023-12-31,TARRAGONA,02,11,75.55,692.0619383999999,0.0,41.0900000,0.3100000,657276744
PYME,2024-12-31,GIPUZKOA,03,46,49.78,605.4136637,0.0,43.3600000,-1.8200000,210625435
PYME,2023-12-31,ALICANTE,03,78,67.98,632.7375967,0.0,38.2600000,-0.7000000,630728945
PYME,2023-12-31,MADRID,03,47,41.09,592.3672363500001,1.0,40.4100000,-3.6900000,943765410
PYME,2024-12-31,MADRID,01,47,70.46,662.58682994,0.0,40.4400000,-3.6400000,737892153
PYME,2024-12-31,ASTURIAS,01,38,69.35,658.89248465,0.0,43.5100000,-5.6800000,712317707
PYME,2024-12-31,BARCELONA,01,62,75.36,678.8952010400001,0.0,41.2600000,1.7800000,357338523
PYME,2023-12-31,BARCELONA,02,70,82.73,719.2348494400001,0.0,41.3900000,2.1500000,674671954
PYME,2024-12-31,GIRONA,03,68,73.05,640.3492637500001,0.0,41.8500000,3.1100000,206371394
PYME,2023-12-31,BADAJOZ,01,43,78.56,689.54556584,0.0,38.9500000,-5.8600000,986843831
PYME,2023-12-31,GIRONA,03,86,79.26,649.6724299,0.0,42.1200000,3.1300000,433639581
PYME,2023-12-31,BARCELONA,01,47,85.07,711.21240173,0.0,41.5400000,2.2200000,981431027
PYME,2024-12-31,BADAJOZ,03,68,52.86,610.0377139000001,0.0,38.7200000,-5.5500000,302502198
PYME,2023-12-31,BARCELONA,06,41,80.11,679.6677882,0.0,41.5500000,2.4500000,169918225
PYME,2024-12-31,MALAGA,01,47,61.15,631.60092485,0.0,36.5000000,-4.7600000,433185485
PYME,2023-12-31,BARCELONA,01,47,67.89,654.03325571,0.0,41.5500000,2.1100000,268598196
PYME,2024-12-31,MURCIA,01,01,62.31,635.4616820900001,0.0,37.9900000,-1.1400000,128181069
PYME,2024-12-31,BARCELONA,01,43,73.11,671.40666329,0.0,41.5900000,1.9800000,935033738
PYME,2024-12-31,BARCELONA,01,46,52.03,601.24738517,1.0,41.4000000,2.1800000,848084867
PYME,2024-12-31,SEVILLA,04,01,51.22,588.0550164,0.0,37.0900000,-5.7500000,233538633
PYME,2023-12-31,TENERIFE,03,45,46.611,600.655996465,0.0,28.2600000,-16.5900000,705690076
PYME,2023-12-31,BARCELONA,02,25,76.66,696.26276448,0.0,42.0400000,2.2700000,255271852
PYME,2023-12-31,MADRID,03,72,68.5,633.5182805000001,0.0,40.4800000,-3.7200000,307378092
PYME,2024-12-31,JAEN,01,46,59.33,625.54352987,0.0,37.4500000,-3.9100000,561518225
PYME,2023-12-31,PONTEVEDRA,03,46,70.57,636.6260025500001,0.0,42.6000000,-8.7600000,691503327
PYME,2023-12-31,BARCELONA,01,71,73.15,671.53979285,0.0,41.2700000,2.0100000,524630809
PYME,2024-12-31,MADRID,03,69,52.11,608.9117276500001,0.0,40.4200000,-3.6800000,300228378
PYME,2024-12-31,JAEN,02,25,73.88,685.7417766399999,0.0,37.6900000,-3.8200000,946220793
PYME,2024-12-31,VALENCIA,01,86,79.63,693.1067815700001,0.0,39.6200000,-0.3100000,351214549
PYME,2024-12-31,ALICANTE,07,85,65.49,629.71605431,0.0,38.2700000,-0.6800000,910013406
PYME,2024-12-31,NAVARRA,01,71,83.1,704.6557709,0.0,42.0600000,-1.6100000,886166444
PYME,2024-12-31,CADIZ,01,86,73.1,671.3733809,0.0,36.5200000,-6.2900000,752827779
PYME,2023-12-31,ALICANTE,02,47,60.79,636.20230512,0.0,38.3500000,-0.5100000,700501902
PYME,2024-12-31,MADRID,01,01,58.68,623.38017452,0.0,40.5200000,-3.8900000,947611325
PYME,2023-12-31,MADRID,03,59,72.78,639.9439087000001,0.0,40.4500000,-3.6900000,957160416
PYME,2023-12-31,BARCELONA,02,56,74.39,687.67188592,0.0,41.2700000,1.9700000,875039552
PYME,2024-12-31,ARABA/ALAVA,04,65,86.18,660.7725156,0.0,42.8400000,-2.7000000,481617406
PYME,2024-12-31,BARCELONA,04,62,83.72,655.6556664,0.0,41.4400000,2.0700000,582857212
PYME,2024-12-31,ALBACETE,01,96,53.99,607.77073361,0.0,38.7100000,-0.9900000,192973281
PYME,2023-12-31,TOLEDO,01,49,72.12,668.11170668,0.0,39.9400000,-4.8300000,852422982
PYME,2024-12-31,BARCELONA,02,43,78.34,702.6207715200001,0.0,41.5400000,2.0300000,354691738
PYME,2024-12-31,ALICANTE,01,47,74.86,677.23108154,0.0,38.5400000,-0.1100000,790401583
PYME,2024-12-31,PONTEVEDRA,03,69,51.17,607.5004915500001,0.0,42.2400000,-8.7200000,831815748
PYME,2023-12-31,MURCIA,01,68,60.42,629.17131038,0.0,37.9900000,-1.1400000,831556534
PYME,2024-12-31,MALAGA,02,49,62.02,640.85727456,0.0,36.7300000,-4.6100000,714249971
PYME,2024-12-31,LLEIDA,01,77,72.98,670.97399222,0.0,41.5700000,0.5300000,893532541
PYME,2024-12-31,ARABA/ALAVA,04,46,75.64,638.8491048000001,0.0,43.1200000,-3.1300000,486535245
PYME,2023-12-31,ALMERIA,05,47,87.05,701.65719955,0.0,36.8500000,-2.3600000,392705814
PYME,2024-12-31,BARCELONA,01,46,74.52,676.09948028,0.0,41.6400000,2.3000000,981444101
PYME,2024-12-31,A CORUÑA,03,75,66.68,630.7858872,0.0,43.2300000,-8.6700000,433783194
PYME,2023-12-31,BARCELONA,01,68,63.06,637.95786134,0.0,41.2700000,1.9900000,180513536
PYME,2023-12-31,BARCELONA,01,18,72.41,669.07689599,0.0,41.4100000,2.1400000,493083304
PYME,2023-12-31,MALAGA,01,58,68.09,654.69890351,0.0,36.7100000,-4.4300000,365005468
PYME,2023-12-31,SEVILLA,01,25,69.34,658.8592022600001,0.0,37.3000000,-5.9300000,648978966
PYME,2023-12-31,TARRAGONA,01,43,65.41,645.77922299,0.0,40.8200000,0.5200000,306575515
PYME,2024-12-31,MADRID,01,47,45.69,580.14634991,0.0,40.4300000,-3.6100000,174632457
PYME,2023-12-31,BARCELONA,01,56,71.26,665.2494211400001,0.0,41.3900000,2.1500000,788663380
PYME,2023-12-31,BARCELONA,01,68,59.45,625.9429185500001,0.0,41.4800000,1.9100000,893460844
PYME,2024-12-31,ASTURIAS,02,49,80.79,711.89286512,0.0,43.5300000,-5.6800000,148137114
PYME,2023-12-31,BARCELONA,06,46,77.81,674.8837422,0.0,41.5000000,2.0800000,866558016
PYME,2024-12-31,BARCELONA,01,61,46.73,583.60771847,0.0,41.3600000,2.1200000,348760643
PYME,2023-12-31,ASTURIAS,01,46,66.13,648.17555507,0.0,43.5700000,-5.9600000,378098258
PYME,2024-12-31,BARCELONA,01,73,67.65,653.23447835,0.0,41.2600000,1.7700000,931367091
PYME,2024-12-31,TENERIFE,01,18,65.15,644.91388085,0.0,28.4500000,-16.3000000,132497246
PYME,2024-12-31,MADRID,02,47,72.33,679.87575824,0.0,40.3300000,-3.8600000,320740659
PYME,2024-12-31,CADIZ,03,46,58.366,618.3039542900001,0.0,36.5300000,-6.1900000,898874676
PYME,2024-12-31,A CORUÑA,03,43,51.01,607.2602811500001,0.0,42.9000000,-8.5300000,637484643
PYME,2024-12-31,ALICANTE,01,56,66.96,650.93799344,0.0,38.6000000,-0.6700000,296305440
PYME,2024-12-31,LAS PALMAS,01,79,61.57,632.9987852300001,0.0,27.8500000,-15.4400000,232663739
PYME,2024-12-31,A CORUÑA,01,47,76.82,683.7544299799999,0.0,43.4900000,-8.2200000,815911405
PYME,2023-12-31,TOLEDO,03,80,68.37,633.32310955,0.0,39.8800000,-4.0400000,724639132
PYME,2024-12-31,MADRID,01,85,65.56,646.27845884,0.0,40.4200000,-3.7200000,658817117
PYME,2024-12-31,JAEN,01,25,58.41,622.48154999,0.0,37.7700000,-3.8000000,699577165
PYME,2024-12-31,MADRID,01,43,68.7,656.7291293000001,0.0,40.1900000,-3.8000000,185266053
PYME,2023-12-31,MALAGA,03,77,67.93,632.66253095,0.0,36.6600000,-4.5000000,314754457
PYME,2024-12-31,CUENCA,04,46,68.31,623.6025582,0.0,40.0700000,-2.1400000,935233184
PYME,2024-12-31,MADRID,02,78,50.5,597.259512,0.0,40.5100000,-3.9000000,116127977
PYME,2024-12-31,SEVILLA,04,47,83.25,654.6780570000001,0.0,37.3400000,-5.8400000,864019455
PYME,2023-12-31,BARCELONA,02,33,53.36,608.0832620799999,0.0,41.6100000,2.1400000,449761461
PYME,2024-12-31,MADRID,03,43,46.682,600.76258983,0.0,40.4300000,-3.7100000,626518077
PYME,2023-12-31,MADRID,01,81,80.92,697.40020988,0.0,40.1900000,-3.8100000,213429820
PYME,2023-12-31,MURCIA,06,68,52.63,622.5088386,0.0,37.4100000,-1.5800000,225010440
PYME,2023-12-31,CADIZ,03,96,71.95,638.6978172500001,0.0,36.6900000,-6.1400000,979747516
PYME,2023-12-31,MADRID,04,47,57.05,600.181533,0.0,40.3700000,-3.5300000,415163246
PYME,2024-12-31,BARCELONA,03,46,52.51,609.51225365,0.0,41.4000000,2.1800000,491539253
PYME,2024-12-31,ASTURIAS,04,46,62.48,611.4760416,0.0,43.3700000,-5.8500000,395168490
PYME,2024-12-31,GIPUZKOA,02,43,83.43,721.88401904,0.0,43.0300000,-2.1400000,643379782
PYME,2024-12-31,ALICANTE,03,92,74.21,642.0907891500001,0.0,38.2700000,-0.7100000,162180739
PYME,2024-12-31,SALAMANCA,03,68,59.11,619.42093265,0.0,40.9700000,-5.6600000,416633485
PYME,2024-12-31,BARCELONA,03,41,64.65,627.7382177500001,0.0,41.4200000,2.2000000,350372432
PYME,2024-12-31,VALENCIA,02,69,70.54,673.1014531200001,0.0,39.4700000,-0.3600000,687141888
PYME,2024-12-31,BARCELONA,01,33,49.18,591.76190402,0.0,41.3300000,2.0400000,192955430
PYME,2023-12-31,LLEIDA,03,01,73.91,641.6403946500001,0.0,41.5300000,0.4900000,327954292
PYME,2023-12-31,PONTEVEDRA,01,25,70.65,663.2191953500001,0.0,42.4000000,-8.8500000,283865043
PYME,2024-12-31,A CORUÑA,02,43,72.61,680.9354260800001,0.0,42.9800000,-9.1700000,192975461
PYME,2023-12-31,PALENCIA,03,45,47.17,601.4952315500001,0.0,41.9900000,-4.5200000,154468470
PYME,2024-12-31,VALENCIA,02,74,70.52,673.02576256,0.0,39.4500000,-0.4600000,533830278
PYME,2023-12-31,CASTELLON,01,68,57.88,620.71758332,0.0,39.9900000,-0.0400000,319795779
PYME,2024-12-31,MURCIA,02,46,55.45,615.9929256,0.0,38.0100000,-1.1000000,338762607
PYME,2024-12-31,MALAGA,03,41,43.8,596.4358000000001,1.0,36.4800000,-5.1600000,521429442
PYME,2024-12-31,HUELVA,03,86,72.07,638.87797505,0.0,37.2000000,-7.3200000,714334411
PYME,2024-12-31,BARCELONA,01,69,62.7,636.7596953,0.0,41.4500000,2.2400000,411634656
PYME,2024-12-31,GIRONA,01,43,70.84,663.85156076,0.0,42.2200000,2.1700000,918688360
PYME,2024-12-31,MADRID,01,86,70.8,663.7184311999999,0.0,40.4100000,-3.6600000,472588752
PYME,2023-12-31,GRANADA,02,46,73.23,683.28183344,0.0,37.2400000,-3.6300000,860117891
PYME,2024-12-31,BARCELONA,03,68,77.18,646.5496947,0.0,41.3900000,2.1500000,336666642
PYME,2023-12-31,CORDOBA,02,31,51.03,599.26531184,0.0,37.3800000,-4.5100000,726622480
PYME,2024-12-31,MURCIA,01,96,81.47,699.23074133,0.0,37.8500000,-1.4200000,246843848
PYME,2024-12-31,BARCELONA,04,68,84.02,656.2796724,0.0,41.4700000,2.0800000,755456415
PYME,2024-12-31,OURENSE,01,45,73.51,672.7379588900001,0.0,42.3000000,-8.1300000,319171171
PYME,2024-12-31,CIUDAD REAL,01,68,71.5,666.0481985,0.0,38.7600000,-3.3900000,776200887
PYME,2024-12-31,TENERIFE,01,59,75.09,677.9965765100001,0.0,28.4900000,-16.3300000,489415487
PYME,2023-12-31,CADIZ,01,69,68.31,655.43111609,0.0,36.6800000,-6.1400000,890164413
PYME,2023-12-31,MADRID,01,68,31.0,531.2545190000001,1.0,40.3800000,-3.7200000,911987662
PYME,2023-12-31,A CORUÑA,01,86,72.35,668.87720165,0.0,42.8700000,-8.5500000,242535270
PYME,2023-12-31,LAS PALMAS,02,47,78.38,702.7721526400001,0.0,28.1200000,-15.4500000,137708167
PYME,2023-12-31,JAEN,03,45,51.94,608.6565041,0.0,37.7600000,-3.9400000,880489937
PYME,2024-12-31,TARRAGONA,01,47,82.87,703.89027593,0.0,41.1800000,1.0200000,547775577
PYME,2024-12-31,VALLADOLID,03,01,67.2,631.5665710000001,1.0,41.3400000,-4.5900000,818453288
PYME,2024-12-31,MADRID,01,92,73.2,671.7062048,0.0,40.3500000,-3.8300000,704323350
PYME,2023-12-31,MADRID,04,79,68.29,623.5609578,0.0,40.5300000,-3.9200000,417066891
PYME,2024-12-31,BARCELONA,03,66,53.58,611.1186607000001,0.0,41.6200000,2.0100000,106885921
PYME,2024-12-31,CADIZ,02,46,72.52,680.59481856,0.0,36.6500000,-6.1300000,328169330
PYME,2024-12-31,BARCELONA,03,43,28.33,573.2104569500001,0.0,41.2300000,1.7500000,755947601
PYME,2023-12-31,BARCELONA,03,58,55.712,614.31946428,0.0,41.3900000,2.1400000,225256320
PYME,2024-12-31,BURGOS,01,46,62.0,634.429928,0.0,42.6900000,-2.9400000,896184321
PYME,2024-12-31,MADRID,03,69,79.34,649.7925351,0.0,40.3700000,-3.6200000,690157969
PYME,2023-12-31,MADRID,03,71,85.7,659.3408985000001,0.0,40.5300000,-3.8900000,307796824
PYME,2023-12-31,ALICANTE,03,86,77.16,646.5196684,0.0,38.6900000,-0.4900000,593447822
PYME,2024-12-31,BARCELONA,01,86,84.25,708.48324575,0.0,41.3900000,2.1500000,103336510
PYME,2024-12-31,MADRID,02,47,60.12,633.66667136,0.0,40.6300000,-4.0200000,201082109
PYME,2023-12-31,ALICANTE,01,56,71.87,667.27964693,0.0,38.5400000,-0.1500000,933625578
PYME,2023-12-31,MADRID,01,43,76.67,683.2551941300001,0.0,40.2400000,-3.7100000,319981569
PYME,2023-12-31,MADRID,03,80,50.11,605.90909765,0.0,40.4000000,-3.7700000,304482422
PYME,2024-12-31,MADRID,05,66,76.52,679.7544731200001,0.0,40.4100000,-3.6800000,617634396
PYME,2023-12-31,BADAJOZ,01,45,52.1,601.4803619,0.0,38.4200000,-6.4100000,837194595
PYME,2023-12-31,MADRID,06,84,79.9,679.230984,0.0,40.4200000,-3.6800000,462183008
PYME,2024-12-31,BARCELONA,01,35,68.94,657.52790666,0.0,41.4500000,1.9600000,831746465
PYME,2023-12-31,LAS PALMAS,03,56,66.77,630.92100555,0.0,29.0100000,-13.6200000,885728767
PYME,2023-12-31,BARCELONA,01,45,65.07,644.64762173,0.0,41.6800000,2.2800000,643787165
PYME,2024-12-31,VALENCIA,02,47,75.28,691.04011584,0.0,39.4800000,-0.4600000,105920256
PYME,2023-12-31,TARRAGONA,01,47,78.6,689.6786953999999,0.0,41.1400000,1.3700000,753779026
PYME,2024-12-31,SEVILLA,01,69,60.06,627.97314434,0.0,37.4000000,-5.9800000,118256941
PYME,2023-12-31,ASTURIAS,01,56,35.27,545.4660995300001,1.0,43.3800000,-5.8000000,253660100
PYME,2024-12-31,SEVILLA,06,68,70.34,659.3459928,0.0,37.3500000,-5.9800000,385670819
PYME,2024-12-31,MADRID,01,74,63.27,638.65679153,0.0,40.4500000,-3.7000000,500796233
PYME,2023-12-31,MALAGA,03,93,74.95,643.20176225,0.0,36.6000000,-4.5300000,462830440
PYME,2023-12-31,MADRID,01,96,71.06,664.58377334,0.0,40.5200000,-3.9200000,887512204
PYME,2023-12-31,CEUTA,02,47,60.9,636.6186032,0.0,35.8900000,-5.3100000,320136271
PYME,2023-12-31,HUELVA,07,45,53.29,607.95468251,0.0,37.3500000,-6.5400000,221401062
PYME,2023-12-31,LA RIOJA,01,47,87.88,720.56475332,0.0,42.4400000,-2.9500000,246955744
PYME,2023-12-31,BARCELONA,01,56,50.91,597.51975749,0.0,41.5200000,1.7500000,816674642
PYME,2023-12-31,ALMERIA,03,43,64.04,626.8224156000001,0.0,36.8500000,-2.3600000,679057191
PYME,2023-12-31,ALICANTE,02,78,72.21,679.42161488,0.0,38.3400000,-0.4900000,206347211
PYME,2023-12-31,CIUDAD REAL,01,45,62.68,636.6931305200001,0.0,39.1600000,-3.0200000,893919437
PYME,2023-12-31,MADRID,01,53,74.32,675.43383248,0.0,40.4500000,-3.7000000,124276148
PYME,2023-12-31,BARCELONA,01,68,66.45,649.2405915500001,0.0,41.5600000,2.0100000,554200307
PYME,2024-12-31,TENERIFE,01,71,78.88,690.61060232,0.0,28.4700000,-16.2500000,768368478
PYME,2023-12-31,LLEIDA,01,01,58.03,621.21681917,0.0,41.7300000,0.5800000,103782846
PYME,2024-12-31,BARCELONA,04,68,83.11,654.3868542,0.0,41.5100000,2.3500000,399205948
PYME,2024-12-31,VALENCIA,03,62,69.51,635.0346086500001,0.0,39.4600000,-0.3700000,841583706
PYME,2024-12-31,VALENCIA,02,62,60.87,636.50506736,0.0,39.5400000,-0.4600000,577749771
PYME,2023-12-31,GIRONA,01,81,62.73,636.85954247,0.0,41.8500000,3.1000000,980703133
PYME,2023-12-31,MADRID,03,79,74.5,642.5261705,0.0,40.4300000,-3.7000000,538645560
PYME,2023-12-31,BARCELONA,01,46,74.22,675.10100858,0.0,41.4300000,2.1300000,528819081
PYME,2024-12-31,MADRID,02,56,41.51,563.23660528,1.0,40.4300000,-3.7000000,279278302
PYME,2023-12-31,MADRID,03,62,84.13,656.9838339500001,0.0,40.3500000,-3.8800000,917092973
PYME,2023-12-31,GIRONA,01,68,60.67,630.00337013,0.0,42.3100000,3.0100000,101697620
PYME,2024-12-31,MADRID,03,73,66.156,629.9991981400001,0.0,40.5600000,-3.9800000,457259332
PYME,2024-12-31,SEVILLA,02,43,48.56,589.91752768,0.0,37.3600000,-6.0500000,185345570
PYME,2024-12-31,CADIZ,01,46,41.71,566.89995869,1.0,36.7500000,-5.8200000,370566412
PYME,2023-12-31,TARRAGONA,03,87,82.64,654.7468746000001,0.0,41.1200000,1.2500000,275161808
PYME,2023-12-31,BARCELONA,06,73,86.94,693.8743248,0.0,41.4000000,2.1400000,676383749
PYME,2023-12-31,VALLADOLID,01,41,65.83,647.17708337,0.0,41.6000000,-4.1200000,508824944
PYME,2023-12-31,BIZKAIA,01,90,75.51,679.3944368900001,0.0,43.2500000,-2.4700000,839366494
PYME,2024-12-31,SEVILLA,04,32,69.12,625.2873744000001,0.0,37.3400000,-5.9300000,784078756
PYME,2024-12-31,GIPUZKOA,01,77,53.07,604.70875373,0.0,43.2800000,-1.9300000,604455587
PYME,2023-12-31,TARRAGONA,02,43,60.54,635.25617312,0.0,41.3700000,1.1700000,477684882
PYME,2023-12-31,GIRONA,03,93,48.22,603.0716123000001,0.0,41.9600000,2.8200000,510361565
PYME,2023-12-31,BADAJOZ,03,46,56.49,615.48748735,0.0,38.9100000,-6.6200000,254728286
PYME,2023-12-31,VALENCIA,01,93,68.13,654.83203307,0.0,39.5900000,-0.4600000,752337257
PYME,2023-12-31,BARCELONA,01,86,62.82,637.15908398,0.0,41.4500000,2.2100000,634243478
PYME,2023-12-31,ASTURIAS,01,43,54.03,607.90386317,1.0,43.4100000,-6.2600000,582975191
PYME,2024-12-31,VALENCIA,01,68,73.36,672.23872304,0.0,39.4900000,-0.4000000,377280766
PYME,2023-12-31,VALENCIA,03,16,61.07,622.3635100500001,0.0,38.9100000,-0.5500000,636401198
PYME,2023-12-31,AVILA,01,45,68.04,654.53249156,0.0,40.6600000,-4.6900000,400960447
PYME,2023-12-31,HUELVA,01,46,62.31,635.4616820900001,0.0,37.2600000,-7.4200000,287543745
PYME,2024-12-31,CORDOBA,01,43,56.46,615.9914839400001,0.0,37.4800000,-4.4300000,599433400
PYME,2024-12-31,BARCELONA,03,56,65.0,628.263678,0.0,41.4000000,2.1400000,385234399
PYME,2024-12-31,MADRID,03,33,49.98,605.7139267,0.0,40.7300000,-4.0400000,934401310
PYME,2023-12-31,LAS PALMAS,02,94,39.01,553.7752852799999,0.0,28.1000000,-15.4100000,838204544
PYME,2023-12-31,LAS PALMAS,03,68,82.5,654.5366905000001,0.0,29.0600000,-13.5600000,780138821
PYME,2024-12-31,BARCELONA,06,85,71.46,661.6756152,0.0,41.3800000,2.1500000,468337287
PYME,2023-12-31,SEVILLA,01,69,69.88,660.65645132,0.0,37.4400000,-5.9900000,951938804
PYME,2024-12-31,GIRONA,01,50,62.56,636.29374184,0.0,41.7000000,2.8500000,252091266
PYME,2024-12-31,JAEN,03,69,74.22,642.1058023,0.0,37.7800000,-3.7900000,446432024
PYME,2023-12-31,MADRID,03,81,61.328,622.75084932,0.0,40.3900000,-3.7200000,209807260
PYME,2024-12-31,VALENCIA,02,28,56.88,621.4048006400001,0.0,39.4900000,-0.4500000,722132800
PYME,2024-12-31,GIRONA,03,01,79.71,650.3480216500001,0.0,41.8600000,3.1300000,498909946
PYME,2023-12-31,A CORUÑA,02,23,55.09,614.6304955200001,0.0,43.2200000,-8.7000000,470469991
PYME,2023-12-31,JAEN,01,46,63.39,639.05618021,0.0,38.1100000,-3.6400000,841822817
PYME,2023-12-31,VALENCIA,06,41,14.15,542.469669,1.0,39.4400000,-0.3800000,700767191
PYME,2024-12-31,BARCELONA,06,68,59.96,637.7553852,0.0,41.7400000,1.8000000,336799915
PYME,2023-12-31,BARCELONA,01,46,63.52,639.4888512800001,0.0,41.4200000,2.1400000,473672813
PYME,2023-12-31,BARCELONA,01,77,67.57,652.9682192299999,0.0,41.3800000,2.1300000,350985755
PYME,2024-12-31,ALICANTE,03,47,80.85,652.05952075,0.0,38.4500000,-0.4800000,874142911
PYME,2023-12-31,BARCELONA,02,62,62.49,642.63600272,0.0,41.3800000,2.1500000,205326553
PYME,2024-12-31,BARCELONA,08,23,68.88,676.55610504,0.0,41.6500000,2.2300000,758525389
PYME,2024-12-31,LLEIDA,03,56,59.81,620.47185315,0.0,41.6200000,0.6300000,450574209
PYME,2023-12-31,BARCELONA,03,55,56.2,615.0521060000001,0.0,41.4100000,2.1300000,980582734
PYME,2024-12-31,ASTURIAS,03,81,37.744,587.3438363600001,0.0,43.3700000,-5.8500000,171332519
PYME,2023-12-31,CADIZ,01,88,75.55,679.52756645,0.0,36.5200000,-6.2900000,689240177
PYME,2024-12-31,BARCELONA,03,46,60.41,621.37264215,0.0,41.4700000,2.0900000,194387769
PYME,2024-12-31,VALENCIA,04,32,76.21,640.0347162,0.0,39.4600000,-0.4300000,297283547
PYME,2024-12-31,CORDOBA,03,41,57.94,617.6643941000001,0.0,37.7300000,-5.0800000,687364019
