edad;sexo;febpol_ult;fefe_ult;terri;canal;Polizas_cia;Renta;Geo_Medio; PMf ;igaract;PM_i;igaract_i;Rescates;Rescates_X;Parciales;fefe1;fnac1;febpol1;ypol;response
57;2;20251110;20241108;1;4;Multipoliza;22000;10; 27,128 ;2.7;26588.55;2.7;27146.21;0;Sin Rescates Parciales;2024;1968;2025;1;1
60;2;0;20241111;16;null;null;24889;10; 10,760 ;2.7;10533.79;2.7;0;0;Sin Rescates Parciales;2024;1965;0;1;0
61;2;0;20241115;10;4;Multipoliza;29247;3; 3,077 ;2.7;3009.02;2.7;0;0;Sin Rescates Parciales;2024;1964;0;1;0
48;1;20251118;20241118;5;4;Multipoliza;25674;5; 9,655 ;2.7;9474.15;2.7;9666.75;0;Sin Rescates Parciales;2024;1977;2025;1;1
69;2;0;20241204;1;4;Monopoliza;22000;10; 15,379 ;2.7;15029.59;2.7;0;0;Sin Rescates Parciales;2024;1956;0;1;0
75;2;0;20241211;10;4;Monopoliza;21411;9; 7,881 ;2.7;7714.69;2.7;0;0;Sin Rescates Parciales;2024;1950;0;1;0
60;1;0;20241218;9;3;Monopoliza;24005;3; 10,256 ;2.7;10009.49;2.7;0;0;Sin Rescates Parciales;2024;1965;0;1;0
81;2;20251223;20241223;4;4;Multipoliza;27404;6; 10,188 ;2.7;10005.84;2.7;10201.62;0;Sin Rescates Parciales;2024;1944;2025;1;1
68;2;0;20241219;4;4;Multipoliza;25574;7; 5,128 ;2.7;5004.38;2.7;0;0;Sin Rescates Parciales;2024;1957;0;1;0
53;2;0;20241227;3;4;Multipoliza;30343;3; 3,083 ;3;3000.97;3;0;0;Sin Rescates Parciales;2024;1972;0;1;0
39;2;20260129;20241231;4;6;Monopoliza;22000;10; 15,303 ;2.7;15000;2.7;0;0;Sin Rescates Parciales;2024;1986;2026;1;0
82;2;0;20250107;2;4;Multipoliza;26758;4; 9,594 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1943;0;0;0
79;2;0;20250213;4;null;null;32645;8; 122,278 ;2.5;0;null;0;0;Sin Rescates Parciales;2025;1946;0;0;0
61;1;20260303;20250218;4;4;Multipoliza;31935;9; 4,070 ;2.5;0;null;0;0;Sin Rescates Parciales;2025;1964;2026;0;0
72;2;0;20250218;2;4;Multipoliza;31854;8; 13,227 ;2.5;0;null;0;0;Sin Rescates Parciales;2025;1953;0;0;0
42;1;20260311;20250311;10;4;Multipoliza;19615;10; 1,522 ;2.5;0;null;0;0;Sin Rescates Parciales;2025;1983;2026;0;0
76;1;0;20250402;10;4;Multipoliza;24404;7; 29,413 ;2.5;0;null;0;0;Sin Rescates Parciales;2025;1949;0;0;0
69;1;0;20250414;3;6;Multipoliza;30343;3; 10,166 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1956;0;0;0
65;2;0;20250423;3;4;Monopoliza;22494;8; 52,639 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1960;0;0;0
46;2;0;20250429;3;4;Multipoliza;23404;5; 10,155 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1979;0;0;0
54;2;20250603;20250603;4;null;null;38224;8; -   ;null;0;null;0;0;Sin Rescates Parciales;2025;1971;2025;0;1
68;2;0;20250605;1;4;Multipoliza;22000;9; 18,284 ;3;0;null;0;0;Sin Rescates Parciales;2025;1957;0;0;0
46;1;0;20250606;2;6;Multipoliza;37124;7; 10,133 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1979;0;0;0
54;2;0;20250609;3;2;Multipoliza;18312;11; 30,432 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1971;0;0;0
81;2;0;20250610;3;4;Multipoliza;27377;5; 506,110 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1944;0;0;0
72;2;0;20250610;5;4;Multipoliza;22602;6; 4,964 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1953;0;0;0
66;1;0;20250611;1;4;Multipoliza;23775;7; 20,249 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1959;0;0;0
87;2;0;20250619;10;6;Monopoliza;23681;7; 16,198 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1938;0;0;0
65;2;0;20250616;1;4;Multipoliza;22000;8; 15,777 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1960;0;0;0
60;2;0;20250514;5;4;Monopoliza;28543;6; 10,138 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1965;0;0;0
56;2;0;20250619;10;4;Monopoliza;28657;7; 3,300 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1969;0;0;0
64;1;0;20250620;5;4;Multipoliza;18187;10; 25,867 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1961;0;0;0
49;2;0;20250630;10;4;Multipoliza;26117;5; 5,058 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1976;0;0;0
77;2;0;20250626;3;2;Monopoliza;17725;10; 11,244 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1948;0;0;0
68;2;0;20250702;4;4;Multipoliza;22000;12; 101,231 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1957;0;0;0
72;1;0;20250703;9;null;null;25570;5; 5,052 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1953;0;0;0
61;1;0;20250703;10;4;Monopoliza;23245;7; 5,058 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1964;0;0;0
62;2;0;20250707;1;6;Monopoliza;26951;10; 50,556 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1963;0;0;0
57;1;0;20250708;2;4;Multipoliza;36245;6; 101,146 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1968;0;0;0
27;1;0;20250709;4;null;null;25771;7; 3,030 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1998;0;0;0
60;1;0;20250711;3;4;Multipoliza;26525;5; 2,022 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1965;0;0;0
65;2;0;20250709;2;6;Monopoliza;37124;6; 20,236 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1960;0;0;0
72;1;0;20250718;10;4;Multipoliza;26821;10; 15,158 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1953;0;0;0
49;2;0;20250721;2;6;Monopoliza;30926;8; 30,367 ;3;0;null;0;0;Sin Rescates Parciales;2025;1976;0;0;0
71;2;0;20250813;9;null;null;27968;8; 25,203 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1954;0;0;0
56;2;0;20250808;5;4;Multipoliza;17587;6; 10,088 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1969;0;0;0
83;1;0;20250826;9;null;null;38224;6; 60,511 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1942;0;0;0
81;1;0;20250827;1;4;Monopoliza;22000;5; 84,624 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1944;0;0;0
65;1;0;20250902;3;6;Multipoliza;22000;8; 60,445 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1960;0;0;0
40;2;0;20250910;3;7;Multipoliza;21412;8; 83,408 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1985;0;0;0
56;2;0;20250912;9;4;Multipoliza;30343;4; 569,114 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1969;0;0;0
48;1;0;20250915;5;6;Monopoliza;25674;6; 10,069 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1977;0;0;0
20;2;0;20250915;3;4;Monopoliza;27327;7; 5,037 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;2005;0;0;0
26;2;0;20250916;1;null;null;27968;6; 4,029 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1999;0;0;0
27;2;0;20250916;1;null;null;27037;7; 30,202 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1998;0;0;0
60;2;0;20250919;9;4;Multipoliza;20930;10; 76,641 ;3;0;null;0;0;Sin Rescates Parciales;2025;1965;0;0;0
52;1;0;20250926;9;3;Multipoliza;38224;7; 25,174 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1973;0;0;0
56;2;0;20251002;2;4;Monopoliza;37124;8; 50,325 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1969;0;0;0
64;2;0;20251001;5;4;Monopoliza;23709;5; 70,425 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1961;0;0;0
70;1;0;20251013;4;6;Multipoliza;17883;7; 4,523 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1955;0;0;0
53;2;0;20251013;4;4;Multipoliza;21592;10; 50,257 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1972;0;0;0
68;1;0;20251013;1;4;Multipoliza;27479;7; 5,027 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1957;0;0;0
76;2;0;20251016;10;4;Multipoliza;18497;11; 100,557 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1949;0;0;0
47;2;0;20251016;4;2;Multipoliza;51746;8; 10,048 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1978;0;0;0
61;2;0;20251017;4;2;Monopoliza;38224;6; 180,899 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1964;0;0;0
77;2;0;20251014;2;4;Multipoliza;23387;6; 7,833 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1948;0;0;0
52;1;0;20251014;1;4;Multipoliza;17451;9; 12,039 ;3;0;null;0;0;Sin Rescates Parciales;2025;1973;0;0;0
46;1;0;20251014;3;4;Multipoliza;20905;5; 1,799 ;3;0;null;0;0;Sin Rescates Parciales;2025;1979;0;0;0
52;2;0;20251015;1;4;Multipoliza;27968;8; 6,546 ;3;0;null;0;0;Sin Rescates Parciales;2025;1973;0;0;0
51;2;0;20251016;4;6;Multipoliza;26978;6; 19,015 ;3;0;null;0;0;Sin Rescates Parciales;2025;1974;0;0;0
41;1;0;20251022;1;null;null;27968;6; 100,511 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1984;0;0;0
74;2;0;20251022;10;null;null;21616;7; 10,047 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1951;0;0;0
47;2;0;20251017;3;4;Multipoliza;24650;5; 9,946 ;3;0;null;0;0;Sin Rescates Parciales;2025;1978;0;0;0
65;1;0;20251017;4;4;Multipoliza;20839;7; 12,368 ;3;0;null;0;0;Sin Rescates Parciales;2025;1960;0;0;0
53;2;0;20251017;5;4;Multipoliza;24192;7; 19,220 ;3;0;null;0;0;Sin Rescates Parciales;2025;1972;0;0;0
42;1;0;20251017;1;4;Multipoliza;25180;10; 17,718 ;3;0;null;0;0;Sin Rescates Parciales;2025;1983;0;0;0
55;2;0;20251022;1;4;Multipoliza;22000;6; 25,124 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1970;0;0;0
79;1;0;20251022;5;2;Multipoliza;28633;6; 50,240 ;3;0;null;0;0;Sin Rescates Parciales;2025;1946;0;0;0
72;2;0;20251023;2;4;Multipoliza;30631;6; 25,122 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1953;0;0;0
56;1;0;20251023;1;4;Multipoliza;27968;6; 100,453 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1969;0;0;0
54;1;0;20251024;9;null;null;24629;5; 30,149 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1971;0;0;0
57;1;0;20251023;1;4;Multipoliza;22000;10; 5,883 ;3;0;null;0;0;Sin Rescates Parciales;2025;1968;0;0;0
54;1;0;20251023;1;4;Multipoliza;27037;8; 17,518 ;3;0;null;0;0;Sin Rescates Parciales;2025;1971;0;0;0
57;2;0;20251027;2;4;Multipoliza;24571;7; 160,729 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1968;0;0;0
68;2;0;20251028;2;4;Multipoliza;23302;9; 15,801 ;3;0;null;0;0;Sin Rescates Parciales;2025;1957;0;0;0
60;1;0;20251028;4;4;Multipoliza;27692;3; 9,935 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1965;0;0;0
47;1;0;20251030;3;5;Multipoliza;20320;8; 1,205 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1978;0;0;0
65;1;0;20251029;3;4;Multipoliza;23017;5; 9,979 ;3;0;null;0;0;Sin Rescates Parciales;2025;1960;0;0;0
49;2;0;20251103;9;null;null;21412;8; 100,410 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1976;0;0;0
50;1;20251105;20251105;2;null;null;52347;7; -   ;null;0;null;0;0;Sin Rescates Parciales;2025;1975;2025;0;1
69;1;0;20251104;3;4;Multipoliza;25180;8; 10,042 ;3;0;null;0;0;Sin Rescates Parciales;2025;1956;0;0;0
73;1;0;20251104;1;4;Multipoliza;22000;8; 40,177 ;3;0;null;0;0;Sin Rescates Parciales;2025;1952;0;0;0
64;1;0;20251106;16;null;null;26743;5; 75,309 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1961;0;0;0
74;2;0;20251107;10;6;Monopoliza;28657;7; 10,039 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1951;0;0;0
52;2;0;20251107;10;6;Monopoliza;22771;10; 8,030 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1973;0;0;0
69;2;0;20251106;5;4;Multipoliza;18233;9; 4,859 ;3;0;null;0;0;Sin Rescates Parciales;2025;1956;0;0;0
61;2;0;20251106;5;4;Multipoliza;25674;3; 9,751 ;3;0;null;0;0;Sin Rescates Parciales;2025;1964;0;0;0
58;1;0;20251112;4;4;Multipoliza;27420;6; 5,016 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1967;0;0;0
52;1;0;20251112;4;2;Monopoliza;27166;6; 10,033 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1973;0;0;0
45;1;0;20251112;3;null;null;23507;10; 5,016 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1980;0;0;0
49;1;0;20251111;3;4;Multipoliza;28788;10; 5,332 ;3;0;null;0;0;Sin Rescates Parciales;2025;1976;0;0;0
58;1;0;20251112;1;4;Multipoliza;22000;9; 5,439 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1967;0;0;0
75;2;0;20251114;2;null;null;37124;6; 12,038 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1950;0;0;0
64;2;0;20251113;3;4;Multipoliza;24316;8; 4,995 ;3;0;null;0;0;Sin Rescates Parciales;2025;1961;0;0;0
54;2;0;20251113;1;4;Multipoliza;22000;8; 6,565 ;3;0;null;0;0;Sin Rescates Parciales;2025;1971;0;0;0
59;1;0;20251118;4;4;Multipoliza;26031;8; 25,092 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1966;0;0;0
63;2;0;20251117;4;4;Monopoliza;20531;3; 11,827 ;3;0;null;0;0;Sin Rescates Parciales;2025;1962;0;0;0
58;1;0;20251118;10;4;Monopoliza;25590;7; 6,295 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1967;0;0;0
70;1;0;20251119;2;4;Monopoliza;48436;8; 13,510 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1955;0;0;0
44;1;0;20251121;1;4;Multipoliza;22286;11; 50,153 ;3;0;null;0;0;Sin Rescates Parciales;2025;1981;0;0;0
51;2;0;20251120;5;4;Monopoliza;17200;5; 8,714 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1974;0;0;0
68;2;0;20251120;4;4;Multipoliza;27404;8; 7,059 ;3;0;null;0;0;Sin Rescates Parciales;2025;1957;0;0;0
56;2;0;20251121;4;4;Monopoliza;28244;4; 4,813 ;3;0;null;0;0;Sin Rescates Parciales;2025;1969;0;0;0
64;1;0;20251111;1;4;Multipoliza;22000;8; 26,567 ;3;0;null;0;0;Sin Rescates Parciales;2025;1961;0;0;0
42;1;0;20251125;2;null;null;29130;5; 40,121 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1983;0;0;0
75;2;20251114;20251114;4;4;Monopoliza;38224;6; -   ;null;0;null;0;0;Sin Rescates Parciales;2025;1950;2025;0;1
74;2;0;20251126;3;null;null;30343;4; 120,279 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1951;0;0;0
84;2;0;20251126;4;null;null;38224;9; 17,038 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1941;0;0;0
36;1;0;20251127;2;null;null;30117;8; 60,170 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1989;0;0;0
58;1;0;20251128;3;null;null;22794;5; 50,137 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1967;0;0;0
51;1;20251128;20251128;1;4;Monopoliza;27968;6; 30,006 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1974;2025;0;1
57;2;0;20251128;3;4;Multipoliza;22545;8; 20,055 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1968;0;0;0
68;2;0;20251127;10;4;Monopoliza;21616;6; 16,339 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1957;0;0;0
69;2;0;20251201;4;4;Monopoliza;38224;7; 50,144 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1956;0;0;0
59;2;0;20251201;3;4;Multipoliza;29498;7; 80,230 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1966;0;0;0
78;1;0;20251128;3;4;Multipoliza;26525;6; 69,887 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1947;0;0;0
61;1;0;20251205;5;6;Monopoliza;19038;7; 68,169 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1964;0;0;0
54;1;0;20251104;4;4;Multipoliza;27404;8; 130,651 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1971;0;0;0
64;1;0;20251209;4;2;Multipoliza;38224;8; 25,053 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1961;0;0;0
23;1;0;20251209;1;4;Monopoliza;22000;8; 20,042 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;2002;0;0;0
55;1;20251210;20251210;1;4;Multipoliza;22000;6; -   ;null;0;null;0;0;Sin Rescates Parciales;2025;1970;2025;0;1
47;2;0;20251211;9;3;Multipoliza;22539;5; 10,016 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1978;0;0;0
28;1;0;20251212;1;null;null;22000;7; 50,091 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1997;0;0;0
68;1;0;20251212;10;6;Monopoliza;22771;10; 60,089 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1957;0;0;0
53;2;0;20251212;2;4;Multipoliza;22674;9; 18,304 ;3;0;null;0;0;Sin Rescates Parciales;2025;1972;0;0;0
58;1;0;20251212;3;4;Multipoliza;26673;5; 40,073 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1967;0;0;0
31;2;0;20251211;9;3;Multipoliza;38224;6; 120,209 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1994;0;0;0
46;1;0;20251215;2;null;null;25827;8; 100,153 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1979;0;0;0
84;2;0;20251216;1;4;Multipoliza;22000;9; 50,072 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1941;0;0;0
84;1;0;20251216;1;4;Monopoliza;22000;10; 6,007 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1941;0;0;0
62;2;0;20251216;2;4;Multipoliza;27141;10; 200,287 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1963;0;0;0
76;2;0;20251216;4;2;Multipoliza;27420;7; 25,029 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1949;0;0;0
49;1;0;20251217;5;4;Multipoliza;16767;8; 20,027 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1976;0;0;0
38;1;0;20251216;4;4;Monopoliza;22209;9; 8,718 ;3;0;null;0;0;Sin Rescates Parciales;2025;1987;0;0;0
57;1;0;20251218;1;4;Multipoliza;22000;10; 100,124 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1968;0;0;0
46;2;0;20251217;3;4;Multipoliza;26494;9; 8,900 ;3;0;null;0;0;Sin Rescates Parciales;2025;1979;0;0;0
70;1;0;20251219;3;6;Monopoliza;18477;7; 50,057 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1955;0;0;0
63;1;20251222;20251222;4;4;Multipoliza;31935;9; -   ;null;0;null;0;0;Sin Rescates Parciales;2025;1962;2025;0;1
56;1;0;20251222;1;6;Monopoliza;43013;7; 42,036 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1969;0;0;0
77;1;0;20251219;3;4;Multipoliza;18499;10; 100,789 ;3;0;null;0;0;Sin Rescates Parciales;2025;1948;0;0;0
46;1;0;20251223;1;4;Multipoliza;18452;10; 60,046 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1979;0;0;0
58;2;0;20251223;4;4;Multipoliza;27420;7; 10,008 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1967;0;0;0
53;2;0;20251220;2;2;Multipoliza;55885;8; 10,008 ;3;0;null;0;0;Sin Rescates Parciales;2025;1972;0;0;0
55;2;0;20251224;3;4;Monopoliza;30343;3; 71,021 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1970;0;0;0
57;2;20251224;20251224;12;null;null;37124;7; 26,016 ;3.25;0;null;0;0;Sin Rescates Parciales;2025;1968;2025;0;1
43;2;0;20251226;2;4;Multipoliza;25665;8; 12,331 ;3;0;null;0;0;Sin Rescates Parciales;2025;1982;0;0;0
82;2;0;20251231;3;null;null;21196;8; 70,000 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1943;0;0;0
64;1;0;20251231;1;4;Multipoliza;15428;10; 25,000 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1961;0;0;0
66;1;0;20230602;9;2;Multipoliza;33445;8; 6,182 ;2.8;6028.09;2.7;0;0;Sin Rescates Parciales;2023;1959;0;2;0
32;1;0;20230602;4;4;Multipoliza;51746;7; 21,185 ;2.5;20744.16;2.7;0;0;Sin Rescates Parciales;2023;1993;0;2;0
87;1;20250609;20230607;1;4;Multipoliza;22000;7; 52,134 ;2.5;51721.66;2.7;52153.65;0;Sin Rescates Parciales;2023;1938;2025;2;1
56;2;0;20230612;4;6;Multipoliza;26978;6; 4,213 ;2.5;4133.45;2.7;0;0;Sin Rescates Parciales;2023;1969;0;2;0
67;1;0;20230613;3;4;Multipoliza;30423;5; 42,067 ;2.5;41297.65;2.7;0;0;Sin Rescates Parciales;2023;1958;0;2;0
56;1;0;20230615;3;4;Multipoliza;21256;2; 21,060 ;2.5;20662.8;2.7;0;0;Sin Rescates Parciales;2023;1969;0;2;0
41;1;0;20230619;1;6;Monopoliza;27037;9; 5,290 ;2.5;5179.76;2.7;0;0;Sin Rescates Parciales;2023;1984;0;2;0
64;1;0;20230616;1;4;Multipoliza;29084;7; 11,902 ;2.5;11665.88;2.7;0;0;Sin Rescates Parciales;2023;1961;0;2;0
54;1;0;20230622;1;6;Multipoliza;25324;8; 150,063 ;2.5;72550.32;2.7;0;0;Sin Rescates Parciales;2023;1971;0;2;0
54;1;0;20230622;3;4;Multipoliza;18658;7; 23,516 ;2.5;23096.11;2.7;0;0;Sin Rescates Parciales;2023;1971;0;2;0
55;2;20250626;20230626;9;3;Monopoliza;24629;5; 10,484 ;2.8;10375.49;2.7;10503.34;0;Sin Rescates Parciales;2023;1970;2025;2;1
80;1;0;20230627;4;4;Multipoliza;26953;5; 10,521 ;2.5;10322.56;2.7;0;0;Sin Rescates Parciales;2023;1945;0;2;0
67;1;0;20230705;10;4;Multipoliza;26636;6; 10,570 ;2.5;10350.57;2.7;0;0;Sin Rescates Parciales;2023;1958;0;2;0
60;2;0;20230710;4;6;Multipoliza;25173;4; 10,567 ;2.5;10346.89;2.7;0;0;Sin Rescates Parciales;2023;1965;0;2;0
80;1;0;20230713;4;6;Monopoliza;38224;8; 29,218 ;2.5;20625.58;2.7;0;0;Sin Rescates Parciales;2023;1945;0;2;0
60;2;0;20230713;2;4;Multipoliza;31888;10; 46,529 ;2.5;45678.33;2.7;0;0;Sin Rescates Parciales;2023;1965;0;2;0
69;2;0;20230714;2;2;Multipoliza;37124;7; 20,975 ;2.5;20600.09;2.7;0;0;Sin Rescates Parciales;2023;1956;0;2;0
59;2;0;20230727;2;4;Multipoliza;27366;7; 2,131 ;2.5;2087.1;2.7;0;0;Sin Rescates Parciales;2023;1966;0;2;0
63;1;0;20230727;2;4;Multipoliza;28631;10; 31,219 ;2.5;30617.71;2.7;0;0;Sin Rescates Parciales;2023;1962;0;2;0
37;2;20250804;20230804;5;4;Multipoliza;20037;7; 7,278 ;2.5;7203.08;2.7;7277.29;0;Sin Rescates Parciales;2023;1988;2025;2;1
65;2;0;20230831;1;6;Monopoliza;27037;8; 23,031 ;2.5;22606.56;2.7;0;0;Sin Rescates Parciales;2023;1960;0;2;0
71;2;0;20230905;2;4;Multipoliza;25444;8; 2,630 ;2.5;2582.72;2.7;0;0;Sin Rescates Parciales;2023;1954;0;2;0
49;2;0;20230911;1;6;Multipoliza;22000;6; 94,372 ;2.5;92564.26;2.7;0;0;Sin Rescates Parciales;2023;1976;0;2;0
74;2;0;20231004;4;4;Monopoliza;19786;8; 6,266 ;2.5;6153.77;2.7;0;0;Sin Rescates Parciales;2023;1951;0;2;0
66;1;0;20231006;3;4;Multipoliza;20905;3; 15,764 ;2.5;15436.12;2.7;0;0;Sin Rescates Parciales;2023;1959;0;2;0
64;1;20251010;20231010;4;6;Monopoliza;21780;6; 78,271 ;2.5;77099;2.7;78305.44;0;Sin Rescates Parciales;2023;1961;2025;2;1
60;1;20251017;20231017;9;3;Multipoliza;38224;8; 61,468 ;2.8;60325.25;2.7;61532.21;0;Rescates Parciales;2023;1965;2025;2;1
69;2;0;20231025;2;4;Multipoliza;52053;7; 10,477 ;2.5;10259.01;2.55;0;0;Sin Rescates Parciales;2023;1956;0;2;0
76;2;0;20231117;4;4;Monopoliza;72899;8; 2,093 ;2.5;2049.21;2.55;0;0;Sin Rescates Parciales;2023;1949;0;2;0
66;1;0;20231201;4;null;null;25589;11; 14,149 ;2.5;13868.8;2.55;0;0;Sin Rescates Parciales;2023;1959;0;2;0
81;1;20250207;20240123;5;4;Multipoliza;22817;7; 20,458 ;2.7;20414.76;2.7;20467.97;20467.97;Sin Rescates Parciales;2024;1944;2025;1;1
46;2;0;20240207;4;4;Multipoliza;27192;6; 3,010 ;2.5;2953.11;2.7;0;0;Sin Rescates Parciales;2024;1979;0;1;0
60;2;0;20240208;4;2;Multipoliza;38224;7; 64,454 ;2.5;63213.79;2.7;0;0;Sin Rescates Parciales;2024;1965;0;1;0
25;2;0;20240305;1;4;Multipoliza;22000;10; 8,254 ;2.5;8074.95;2.7;0;0;Sin Rescates Parciales;2024;2000;0;1;0
60;1;0;20240228;1;4;Multipoliza;27968;8; 2,326 ;2.5;2274.96;2.7;0;0;Sin Rescates Parciales;2024;1965;0;1;0
31;2;20260306;20240306;4;6;Multipoliza;27692;3; 2,080 ;2.5;2036.71;2.7;0;0;Sin Rescates Parciales;2024;1994;2026;1;0
53;1;0;20240306;4;4;Multipoliza;38224;8; 77,910 ;2.5;76344.39;2.7;0;0;Sin Rescates Parciales;2024;1972;0;1;0
68;1;0;20240307;1;4;Multipoliza;25476;13; 15,182 ;2.5;14866.89;2.7;0;0;Sin Rescates Parciales;2024;1957;0;1;0
72;2;0;20240311;1;4;Multipoliza;27479;7; 1,243 ;2.5;1219.73;2.7;0;0;Sin Rescates Parciales;2024;1953;0;1;0
74;2;0;20240318;2;4;Monopoliza;30451;9; 3,533 ;2.5;3459.43;2.7;0;0;Sin Rescates Parciales;2024;1951;0;1;0
53;1;20260320;20240320;2;4;Multipoliza;22000;10; 27,081 ;2.5;26480.12;2.7;0;0;Sin Rescates Parciales;2024;1972;2026;1;0
